,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod/Add,BsmtFin_SF_1,Total_Bsmt_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Enclosed_Porch
1972,60,58.0,16770,7,5,1998,1998,0.0,1195.0,1839,0.0,4,7,0,486.0,0
1973,60,0.0,16545,8,5,1998,1998,781.0,1284.0,2450,1.0,3,7,1,1069.0,0
1974,70,60.0,11414,7,8,1910,1993,0.0,728.0,2019,0.0,3,8,0,532.0,0
1975,20,116.0,13501,8,5,2006,2006,63.0,1623.0,1636,1.0,3,8,1,865.0,0
1976,80,59.0,9434,7,5,2004,2005,0.0,384.0,1374,0.0,3,6,1,400.0,0
1977,180,35.0,3675,5,5,2005,2005,547.0,547.0,1072,1.0,2,5,0,525.0,0
1978,180,21.0,1890,4,7,1972,1972,495.0,630.0,630,1.0,1,3,0,0.0,0
1979,20,87.0,11029,6,8,1958,2002,528.0,1184.0,1414,1.0,3,6,1,601.0,0
1980,20,75.0,10084,8,5,2004,2005,1369.0,1686.0,1694,1.0,3,7,1,636.0,0
1981,60,68.0,9543,7,5,2001,2001,0.0,845.0,1690,0.0,3,7,0,517.0,0
1982,60,94.0,13005,7,7,1980,1980,692.0,845.0,2353,1.0,4,10,1,484.0,0
1983,120,24.0,2280,7,7,1976,1976,120.0,1055.0,1055,1.0,2,4,0,319.0,0
1984,20,43.0,12712,6,7,1973,2006,968.0,1044.0,1055,1.0,2,5,1,542.0,0
1985,20,80.0,10000,5,6,1961,1983,594.0,864.0,1144,1.0,3,6,1,264.0,0
1986,60,85.0,10574,8,5,2004,2004,856.0,1148.0,2332,1.0,4,9,1,756.0,0
1987,90,94.0,9400,6,5,1971,1971,0.0,912.0,1824,0.0,4,8,0,0.0,0
1988,80,73.0,9802,5,5,2006,2007,0.0,352.0,1442,0.0,3,6,0,400.0,0
1989,70,96.0,13132,5,5,1914,1950,0.0,747.0,1784,0.0,4,9,0,180.0,0
1990,70,120.0,13728,6,7,1935,1986,626.0,1127.0,2108,0.0,4,7,2,540.0,0
1991,20,60.0,6600,5,5,1962,1962,0.0,894.0,894,0.0,2,5,0,308.0,0
1992,50,60.0,10320,4,5,1924,1950,0.0,596.0,1430,0.0,3,7,0,370.0,0
1993,60,65.0,14006,7,5,2002,2002,0.0,936.0,1776,0.0,3,7,1,474.0,0
1994,20,0.0,16635,6,7,1977,2000,1246.0,1602.0,1602,0.0,3,8,1,529.0,0
1995,50,56.0,8398,6,8,1910,1990,259.0,926.0,1650,0.0,3,6,0,468.0,0
1996,20,70.0,9100,6,6,1959,1959,612.0,864.0,864,0.0,2,5,0,300.0,0
1997,60,0.0,14171,7,5,1993,1994,355.0,812.0,2200,0.0,4,9,1,453.0,0
1998,20,107.0,13891,8,5,2007,2008,1400.0,1710.0,1710,1.0,2,6,1,866.0,0
1999,20,0.0,12968,5,6,1962,1962,737.0,912.0,912,1.0,2,4,0,352.0,0
2000,160,24.0,2280,6,5,1999,1999,565.0,744.0,1501,1.0,3,6,1,440.0,0
2001,50,50.0,7000,6,6,1924,1950,617.0,617.0,1310,0.0,2,6,0,398.0,126
2002,160,21.0,1680,6,5,1973,1973,330.0,483.0,987,1.0,2,5,0,264.0,0
2003,160,21.0,2217,4,4,1970,1970,273.0,546.0,1092,0.0,3,6,0,286.0,0
2004,90,0.0,11500,5,6,1976,1976,0.0,1680.0,1680,0.0,4,8,0,528.0,0
2005,20,60.0,7200,4,4,1971,1971,20.0,864.0,874,0.0,3,5,0,576.0,0
2006,30,69.0,12366,3,5,1945,1950,0.0,0.0,729,0.0,2,5,0,0.0,23
2007,20,80.0,10721,6,6,1959,1959,0.0,1252.0,1252,0.0,3,7,0,528.0,0
2008,60,92.0,10732,8,5,2006,2007,0.0,1298.0,1828,0.0,3,7,0,876.0,0
2009,60,80.0,10791,6,5,1993,1993,1137.0,1280.0,2495,1.0,4,9,1,660.0,0
2010,120,34.0,5122,6,5,2005,2005,881.0,1306.0,1306,1.0,1,5,1,624.0,0
2011,20,0.0,9928,7,5,1991,1992,1239.0,1454.0,1478,1.0,3,6,1,506.0,0
2012,20,0.0,7791,5,8,1963,1995,624.0,912.0,912,1.0,3,6,0,300.0,0
2013,30,58.0,8154,2,5,1941,1950,480.0,480.0,540,0.0,1,4,0,200.0,0
2014,60,100.0,10839,6,5,1997,1998,0.0,926.0,1604,0.0,3,7,1,470.0,0
2015,60,64.0,9045,5,5,2005,2005,0.0,768.0,1536,0.0,3,6,0,400.0,0
2016,60,58.0,10852,6,5,2000,2000,786.0,959.0,1671,1.0,3,7,1,472.0,0
2017,60,70.0,8400,7,5,2005,2005,0.0,784.0,1611,0.0,3,6,0,572.0,0
2018,20,0.0,16381,6,5,1969,1969,1110.0,1844.0,1844,1.0,3,7,1,540.0,216
2019,120,135.0,12304,7,5,2005,2005,20.0,1367.0,1367,0.0,2,6,1,484.0,0
2020,60,80.0,11584,7,6,1979,1979,315.0,539.0,1725,0.0,3,6,1,550.0,216
2021,60,82.0,10672,8,5,2006,2006,0.0,1054.0,2389,0.0,4,10,1,672.0,0
2022,70,60.0,7230,7,7,1927,1992,0.0,851.0,1718,0.0,4,8,1,264.0,60
2023,90,75.0,8512,5,5,1960,1960,0.0,1556.0,1556,0.0,4,8,0,0.0,0
2024,20,0.0,20781,7,7,1968,2003,297.0,1568.0,2156,0.0,3,9,1,508.0,0
2025,20,85.0,12633,9,5,2007,2007,1640.0,1978.0,1978,1.0,2,7,1,920.0,0
2026,50,66.0,8712,4,7,1900,1950,0.0,859.0,1178,0.0,2,7,0,384.0,98
2027,20,0.0,12537,5,6,1971,2008,734.0,1078.0,1078,1.0,3,6,1,500.0,0
2028,80,74.0,9620,6,7,1977,1977,679.0,1243.0,1285,0.0,3,6,1,473.0,0
2029,120,35.0,3907,8,5,1989,1989,76.0,1191.0,1191,0.0,2,5,1,531.0,0
2030,20,79.0,9236,6,5,1997,1997,1200.0,1479.0,1494,1.0,3,6,0,576.0,0
2031,30,80.0,11600,4,5,1922,1950,0.0,700.0,1180,0.0,2,5,1,252.0,67
2032,60,84.0,10603,8,5,2006,2006,682.0,900.0,1795,1.0,3,8,1,782.0,0
2033,20,100.0,13350,5,5,1974,1974,762.0,864.0,894,1.0,3,5,1,440.0,0
2034,80,80.0,9200,6,5,1965,1965,494.0,1042.0,1042,0.0,3,5,0,440.0,0
2035,160,21.0,1495,4,6,1970,1970,384.0,546.0,1092,0.0,3,5,0,0.0,0
2036,50,81.0,15593,7,4,1953,1953,603.0,1304.0,2287,0.0,3,7,1,667.0,114
2037,60,110.0,13688,9,5,2003,2004,1016.0,1572.0,2668,1.0,3,10,2,726.0,0
2038,50,45.0,8248,4,4,1922,1950,0.0,864.0,1414,0.0,3,8,1,0.0,112
2039,70,50.0,6000,6,6,1939,1950,276.0,600.0,1232,0.0,3,6,2,217.0,0
2040,60,65.0,8453,6,5,1995,1995,362.0,754.0,1609,0.0,3,6,0,525.0,0
2041,20,96.0,12444,8,5,2008,2008,1336.0,1932.0,1932,1.0,2,7,1,774.0,0
2042,20,79.0,11449,8,5,2007,2007,1011.0,1884.0,1728,1.0,3,7,1,520.0,0
2043,30,0.0,12342,4,5,1940,1950,262.0,861.0,861,0.0,1,4,0,539.0,0
2044,50,57.0,7558,6,6,1928,1950,0.0,896.0,1913,0.0,3,9,1,342.0,0
2045,20,80.0,10400,4,5,1956,1956,155.0,1200.0,1200,1.0,3,6,2,294.0,140
2046,60,60.0,7500,7,5,1999,1999,0.0,994.0,1804,0.0,3,7,1,442.0,0
