,MS_SubClass,Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,BsmtFin_SF_1,Total_Bsmt_SF,Bsmt_Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,PID,Mas_Vnr_Area,1st_Flr_SF,2nd_Flr_SF,Full_Bath,Half_Bath,Kitchen_AbvGr,Wood_Deck_SF,Screen_Porch,Bsmt_Qual_missing,BrkSide,Edwards,IDOTRR,NAmes,NoRidge,NridgHt,OldTown,Somerst,StoneBr,2fmCon,New
1759,60,85.0,11069,6,5,0.0,608.0,0.0,3,6,1,440.0,907420040,0.0,608,788,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,60,80.0,8800,6,7,414.0,845.0,0.0,5,8,1,539.0,534403290,306.0,845,1309,2,1,1,0,161,0,0,0,0,1,0,0,0,0,0,0,0
1761,60,96.0,13262,8,5,0.0,1082.0,0.0,4,10,1,730.0,528168030,186.0,1105,1295,3,1,1,114,0,0,0,0,0,0,0,1,0,0,0,0,0
1762,50,0.0,7758,7,4,224.0,1040.0,0.0,4,7,2,240.0,903450060,600.0,1226,592,1,1,1,0,184,0,0,0,1,0,0,0,0,0,0,0,0
1763,20,43.0,12118,7,5,0.0,1710.0,0.0,3,7,1,550.0,914465055,108.0,1710,0,2,0,1,100,180,0,0,0,0,0,0,0,0,0,0,0,0
1764,20,80.0,9600,5,6,368.0,1078.0,1.0,2,6,0,288.0,534476080,176.0,1150,0,1,0,1,0,175,0,0,0,0,1,0,0,0,0,0,0,0
1765,60,100.0,9500,6,6,442.0,816.0,0.0,4,9,1,540.0,534475170,272.0,1127,850,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1766,120,50.0,7175,6,5,0.0,1332.0,0.0,2,5,0,542.0,531452070,0.0,1332,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,20,0.0,11200,5,3,0.0,1250.0,0.0,3,5,0,504.0,905475510,0.0,1298,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1768,20,110.0,14226,8,5,0.0,1935.0,0.0,3,9,1,895.0,528110070,375.0,1973,0,2,0,1,315,0,0,0,0,0,0,0,1,0,0,0,0,1
1769,160,24.0,2760,6,5,0.0,525.0,0.0,3,6,0,440.0,527450010,514.0,525,567,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,60,85.0,11050,8,5,615.0,1049.0,1.0,3,8,1,741.0,914467040,0.0,1036,880,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,20,60.0,7200,5,3,432.0,864.0,0.0,3,6,1,357.0,535451100,0.0,1238,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1772,60,79.0,12420,7,5,666.0,944.0,1.0,3,6,0,622.0,907194010,0.0,944,896,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,70,51.0,6120,5,8,0.0,939.0,0.0,4,8,0,180.0,903233050,0.0,939,574,1,1,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0
1774,30,55.0,7111,5,7,406.0,1008.0,0.0,2,5,1,288.0,903201030,0.0,1143,0,1,0,1,265,0,0,1,0,0,0,0,0,0,0,0,0,0
1775,80,66.0,19255,6,5,70.0,520.0,0.0,2,5,1,576.0,906201050,100.0,1338,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,20,70.0,8120,4,7,191.0,864.0,0.0,3,5,0,463.0,527405180,0.0,864,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1777,60,92.0,11952,7,6,0.0,808.0,0.0,3,8,1,534.0,527325110,0.0,1161,808,2,1,1,0,276,0,0,0,0,0,0,0,0,0,0,0,0
1778,20,43.0,3182,7,5,0.0,1266.0,0.0,2,6,1,388.0,528228465,16.0,1266,0,2,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,70,51.0,9842,5,6,0.0,612.0,0.0,4,8,0,621.0,909250040,0.0,990,1611,3,1,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,20,0.0,8020,5,6,644.0,912.0,0.0,3,6,0,0.0,532378130,0.0,912,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,20,0.0,11341,5,6,1302.0,1392.0,1.0,3,5,1,528.0,905103060,180.0,1392,0,1,1,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0
1782,90,76.0,12436,5,5,0.0,1824.0,0.0,5,9,0,484.0,535354200,0.0,1824,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1783,60,75.0,12192,7,5,663.0,928.0,1.0,3,6,0,626.0,907196040,0.0,928,895,2,1,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,120,44.0,3842,8,5,1564.0,1594.0,1.0,2,5,1,525.0,911370530,186.0,1646,0,2,0,1,128,155,0,0,0,0,0,0,0,0,0,0,0,0
1785,160,21.0,1936,4,7,0.0,546.0,0.0,3,5,0,0.0,923228260,0.0,546,546,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,90,74.0,13101,5,5,231.0,1728.0,0.0,6,10,0,576.0,534225120,108.0,1728,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1787,20,67.0,9808,7,5,788.0,1573.0,1.0,3,6,0,544.0,907192090,110.0,1573,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,90,0.0,8145,7,6,246.0,920.0,0.0,5,13,2,400.0,909279010,0.0,1240,1240,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,20,73.0,17227,8,5,915.0,1341.0,1.0,1,5,1,482.0,907295040,158.0,1341,0,1,1,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,70,60.0,5280,4,7,0.0,173.0,0.0,2,6,0,185.0,911102090,0.0,825,536,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1791,50,89.0,11792,4,5,0.0,744.0,0.0,2,5,0,480.0,908102300,0.0,792,328,1,0,1,0,160,0,0,1,0,0,0,0,0,0,0,0,0
1792,120,40.0,3876,8,5,652.0,1226.0,1.0,1,4,1,484.0,533253160,0.0,1226,0,1,0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,60,107.0,13891,9,5,0.0,1734.0,0.0,4,12,1,1020.0,528110090,424.0,1734,1088,3,1,1,52,192,0,0,0,0,0,0,1,0,0,0,0,1
1794,30,50.0,6000,6,6,397.0,1103.0,0.0,2,5,1,440.0,903234030,0.0,1103,0,1,0,1,166,0,0,0,0,0,0,0,0,1,0,0,0,0
1795,20,80.0,8240,6,6,0.0,1179.0,0.0,2,5,0,622.0,908127070,198.0,1179,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1796,20,50.0,9405,5,9,0.0,698.0,0.0,2,4,0,0.0,908201040,0.0,698,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1797,60,85.0,10625,7,5,866.0,998.0,1.0,3,8,1,871.0,528170070,292.0,1006,1040,2,1,1,320,0,0,0,0,0,0,0,1,0,0,0,0,0
1798,60,70.0,9247,6,6,319.0,858.0,0.0,4,8,1,490.0,535402120,318.0,858,858,1,1,1,0,120,0,0,0,0,1,0,0,0,0,0,0,0
1799,60,96.0,10628,7,5,0.0,835.0,0.0,3,8,0,478.0,531369010,0.0,871,941,2,1,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,20,0.0,11000,5,6,1090.0,1090.0,1.0,3,6,0,502.0,923275010,0.0,1178,0,1,1,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0
1801,70,54.0,9399,7,8,0.0,818.0,0.0,4,7,1,288.0,909253080,0.0,818,818,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,20,60.0,7200,4,5,0.0,576.0,0.0,2,5,0,528.0,902128020,0.0,864,0,1,0,1,0,115,0,0,0,0,0,0,0,1,0,0,0,0
1803,20,78.0,10264,7,5,1162.0,1588.0,0.0,3,6,0,472.0,907180120,183.0,1588,0,2,0,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,60,0.0,13215,8,5,994.0,1420.0,1.0,3,9,1,746.0,528172150,112.0,1426,488,2,1,1,168,0,0,0,0,0,0,0,1,0,0,0,0,0
1805,80,81.0,10530,6,6,548.0,675.0,0.0,3,8,1,485.0,527375160,248.0,1109,766,3,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,50,50.0,6000,3,7,331.0,649.0,0.0,2,6,0,308.0,902201130,0.0,679,504,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1807,60,70.0,7703,6,6,52.0,816.0,0.0,3,6,0,528.0,531450120,0.0,833,897,2,1,1,0,168,0,0,0,0,0,0,0,0,0,0,0,0
1808,160,35.0,4251,7,5,0.0,625.0,0.0,2,5,0,528.0,533208070,0.0,625,625,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1809,60,88.0,12128,6,4,549.0,868.0,0.0,4,9,1,506.0,906204180,232.0,1313,1246,2,1,1,0,168,0,0,0,0,0,0,0,0,0,0,0,0
1810,120,0.0,3072,7,5,1059.0,1365.0,1.0,2,7,1,388.0,528228430,18.0,1548,0,2,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,50,58.0,8410,5,3,0.0,658.0,0.0,5,8,0,0.0,908227040,0.0,658,526,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1812,20,49.0,15218,8,5,1562.0,1670.0,1.0,2,6,1,928.0,528429100,0.0,1670,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1813,60,0.0,14364,7,5,1065.0,1157.0,1.0,3,7,1,454.0,906402070,128.0,1180,882,2,1,1,60,154,0,0,0,0,0,0,0,0,0,0,0,0
1814,20,70.0,8680,5,7,0.0,894.0,0.0,3,5,0,312.0,534278190,0.0,894,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1815,50,80.0,9600,6,8,120.0,856.0,0.0,3,6,0,271.0,534477110,0.0,1112,556,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1816,20,91.0,11778,9,5,1153.0,1751.0,1.0,3,8,2,874.0,906412050,402.0,1766,0,2,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,1
1817,60,59.0,15810,6,5,0.0,768.0,0.0,3,7,0,572.0,528218010,0.0,768,728,3,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
1818,20,91.0,11024,7,5,0.0,1400.0,0.0,3,6,0,612.0,531367010,118.0,1400,0,2,0,1,144,0,0,0,0,0,0,0,0,0,0,0,0,1
1819,60,0.0,8970,5,6,388.0,744.0,0.0,4,7,1,549.0,534402170,0.0,825,1315,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1820,30,60.0,10800,4,6,0.0,656.0,0.0,4,5,0,216.0,535379060,0.0,968,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1821,120,25.0,4835,7,5,1298.0,1488.0,1.0,2,6,1,506.0,533205060,0.0,1488,0,2,0,1,168,0,0,0,0,0,0,0,0,0,1,0,0,0
1822,20,53.0,3710,7,5,0.0,1266.0,0.0,2,6,1,388.0,528228555,16.0,1266,0,2,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1
1823,30,51.0,6120,5,7,209.0,715.0,1.0,2,5,0,180.0,903231130,0.0,875,0,1,0,1,48,0,0,1,0,0,0,0,0,0,0,0,0,0
1824,80,80.0,9600,6,7,0.0,528.0,0.0,3,7,1,512.0,533254100,360.0,1094,761,2,1,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,20,91.0,14145,7,7,213.0,1208.0,1.0,3,8,0,440.0,527301010,0.0,1621,0,2,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,20,70.0,9926,7,5,1178.0,1614.0,1.0,3,7,0,878.0,528172050,210.0,1614,0,2,0,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0
1827,160,50.0,8012,6,5,0.0,630.0,0.0,2,5,2,283.0,531451150,0.0,630,636,1,1,1,340,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,60,80.0,10240,8,5,0.0,1030.0,0.0,3,8,1,878.0,528120110,178.0,1038,1060,2,1,1,192,0,0,0,0,0,0,0,1,0,0,0,0,0
1829,60,0.0,10762,7,5,694.0,978.0,0.0,3,9,1,490.0,527166010,344.0,1005,978,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,80,80.0,8000,5,5,433.0,528.0,1.0,3,6,0,288.0,535453100,0.0,1183,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1831,160,21.0,1680,6,5,0.0,525.0,0.0,3,6,0,264.0,527451410,381.0,525,567,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,60,105.0,13693,9,5,0.0,2153.0,0.0,3,9,1,694.0,528110100,772.0,2069,574,2,1,1,414,0,0,0,0,0,0,0,1,0,0,0,0,0
1833,20,85.0,10625,8,5,0.0,1660.0,0.0,3,7,1,660.0,528482020,292.0,1660,0,2,0,1,133,0,0,0,0,0,0,0,0,0,1,0,0,0
1834,20,60.0,7200,5,7,234.0,900.0,0.0,3,5,0,576.0,535456110,0.0,900,0,1,0,1,222,0,0,0,0,0,1,0,0,0,0,0,0,0
1835,160,24.0,1612,6,6,0.0,561.0,0.0,2,5,1,462.0,909451140,0.0,561,668,1,1,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,60,84.0,10207,7,6,0.0,874.0,0.0,3,7,0,578.0,528480020,0.0,874,887,3,0,1,144,0,0,0,0,0,0,0,0,0,1,0,0,1
1837,20,64.0,10475,8,5,0.0,1694.0,0.0,3,7,0,776.0,906378100,72.0,1694,0,2,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,90,33.0,5976,5,7,0.0,624.0,0.0,2,8,0,0.0,902401090,0.0,624,624,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1839,30,85.0,10625,5,5,108.0,458.0,0.0,2,5,0,366.0,905426060,0.0,835,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1840,60,0.0,53107,6,5,985.0,1580.0,1.0,3,9,2,501.0,906426195,0.0,1079,874,2,1,1,216,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,45,40.0,5680,5,4,0.0,592.0,0.0,3,7,0,240.0,903430040,0.0,933,240,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1842,20,66.0,12400,6,7,585.0,1215.0,0.0,3,6,0,297.0,535175050,176.0,1215,0,1,0,1,0,234,0,0,0,0,1,0,0,0,0,0,0,0
1843,20,65.0,6768,6,8,832.0,912.0,1.0,3,5,0,288.0,532378200,0.0,912,0,1,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,45,50.0,6000,6,7,0.0,884.0,0.0,2,4,0,180.0,903228120,0.0,904,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1845,50,75.0,12508,6,7,660.0,983.0,1.0,4,7,0,423.0,923400040,0.0,983,767,2,0,1,245,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,60,62.0,7415,6,5,759.0,839.0,1.0,3,8,1,398.0,528235120,0.0,864,729,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,60,88.0,11762,8,5,335.0,1105.0,1.0,4,9,1,517.0,528366070,309.0,1105,1097,2,1,1,0,144,0,0,0,0,0,1,0,0,0,0,0,0
1848,20,65.0,8767,7,5,24.0,1310.0,0.0,3,6,1,400.0,907420090,0.0,1310,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1849,20,60.0,8190,4,6,732.0,948.0,1.0,3,5,1,280.0,908276230,0.0,948,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1850,20,75.0,7500,8,5,24.0,1372.0,0.0,2,6,1,692.0,528458180,238.0,1448,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1851,20,62.0,70761,7,5,655.0,1533.0,1.0,2,5,2,576.0,906475200,0.0,1533,0,2,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,120,32.0,3784,8,5,60.0,1511.0,1.0,2,5,0,476.0,533206070,36.0,1565,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1853,120,44.0,4224,5,7,840.0,1040.0,1.0,3,6,1,572.0,923225040,0.0,1060,0,1,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,20,57.0,9245,5,5,686.0,990.0,0.0,3,5,0,672.0,907135260,0.0,990,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,20,0.0,14781,8,5,0.0,1753.0,0.0,3,7,1,748.0,907255050,178.0,1787,0,2,0,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,90,60.0,8544,3,4,0.0,0.0,0.0,2,6,0,400.0,535454030,0.0,1040,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1857,20,62.0,7440,5,6,173.0,1089.0,1.0,3,5,1,252.0,905475160,0.0,1089,0,1,0,1,328,0,0,0,1,0,0,0,0,0,0,0,0,0
1858,30,62.0,7404,4,6,0.0,861.0,0.0,2,5,0,288.0,902204080,0.0,861,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1859,30,67.0,4853,5,6,133.0,1107.0,0.0,2,5,1,260.0,909100080,203.0,1296,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,20,59.0,10593,7,5,919.0,1720.0,1.0,3,7,1,527.0,528358010,338.0,1720,0,2,0,1,240,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,60,78.0,12090,7,7,321.0,725.0,0.0,3,6,1,484.0,527302060,306.0,725,754,2,1,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,20,0.0,11677,5,4,249.0,1040.0,1.0,3,6,0,264.0,905103110,442.0,1040,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,60,0.0,11000,9,5,0.0,1519.0,0.0,4,8,1,687.0,528326110,295.0,1533,639,2,1,1,162,0,0,0,0,0,0,1,0,0,0,0,0,0
1864,20,50.0,8000,6,6,680.0,972.0,1.0,2,5,1,240.0,535354100,0.0,972,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1865,60,51.0,8029,6,5,0.0,728.0,0.0,3,8,0,400.0,528240040,0.0,728,728,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,20,0.0,13495,5,6,625.0,1048.0,1.0,3,7,1,576.0,534278070,70.0,1728,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1867,50,60.0,9738,5,7,392.0,784.0,1.0,4,7,0,392.0,908228040,0.0,949,272,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1868,60,68.0,9272,7,5,500.0,842.0,0.0,3,7,0,515.0,907181090,0.0,856,893,2,1,1,140,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,120,48.0,7841,9,5,848.0,1577.0,1.0,2,6,1,564.0,528186050,394.0,1577,0,2,0,1,203,0,0,0,0,0,0,0,1,0,0,0,0,0
1870,80,0.0,8530,7,5,0.0,384.0,0.0,3,7,1,400.0,527110020,22.0,804,670,2,1,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,60,0.0,13041,6,5,0.0,781.0,0.0,3,7,1,423.0,527107020,0.0,781,890,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,20,200.0,43500,3,5,0.0,0.0,0.0,2,9,0,1041.0,923202220,0.0,2034,0,1,0,1,483,0,1,0,0,0,0,0,0,0,0,0,0,0
1873,50,52.0,6240,7,5,300.0,989.0,0.0,4,7,1,400.0,903233080,0.0,1245,764,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1874,20,95.0,13015,5,6,0.0,1100.0,0.0,3,5,0,462.0,907125080,0.0,1100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,90,63.0,9297,5,5,1606.0,1728.0,2.0,4,8,0,560.0,923230040,0.0,1728,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,60,57.0,8773,6,5,0.0,916.0,0.0,3,7,1,460.0,527110120,0.0,916,684,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,20,74.0,8536,5,5,0.0,1125.0,0.0,2,5,0,430.0,908152260,0.0,1125,0,1,1,1,80,0,0,0,1,0,0,0,0,0,0,0,0,1
1878,120,59.0,4282,7,5,16.0,1391.0,0.0,2,5,0,530.0,533206050,0.0,1391,0,2,0,1,156,0,0,0,0,0,0,0,0,0,1,0,0,0
1879,60,0.0,8740,7,5,574.0,854.0,0.0,4,8,1,435.0,528275110,0.0,864,1131,2,1,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,60,65.0,10237,6,5,0.0,728.0,0.0,3,8,1,390.0,528218060,0.0,728,728,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1881,60,75.0,7950,6,6,535.0,690.0,0.0,3,6,0,440.0,908151050,140.0,698,728,1,1,1,252,0,0,0,1,0,0,0,0,0,0,0,0,0
1882,20,80.0,10400,7,6,0.0,1304.0,0.0,3,7,1,530.0,534126090,288.0,1682,0,2,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,20,85.0,10628,7,5,778.0,1277.0,1.0,2,5,1,526.0,526352090,0.0,1277,0,1,0,1,0,176,0,0,0,0,1,0,0,0,0,0,0,0
1884,160,24.0,2280,6,6,566.0,855.0,0.0,3,7,1,440.0,527453060,0.0,855,601,2,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,90,64.0,7018,5,5,0.0,0.0,0.0,6,8,0,720.0,906226090,0.0,1114,1114,2,0,2,73,0,1,0,0,0,0,0,0,0,0,0,0,0
1886,160,75.0,10762,6,6,0.0,626.0,0.0,3,6,1,288.0,531452010,0.0,626,591,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,20,60.0,7024,5,5,980.0,1090.0,1.0,2,5,0,450.0,908152280,0.0,1090,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1888,50,50.0,7585,5,3,0.0,810.0,1.0,4,7,1,280.0,905480160,0.0,1002,454,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1889,30,67.0,8777,5,7,0.0,796.0,0.0,2,4,0,0.0,908102030,0.0,796,0,1,0,1,328,0,0,0,1,0,0,0,0,0,0,0,0,0
1890,20,70.0,9170,5,7,698.0,1214.0,1.0,2,6,0,461.0,908102100,0.0,1214,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1891,20,66.0,7742,5,7,763.0,955.0,1.0,3,6,0,386.0,905105260,0.0,955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,60,64.0,8791,6,5,503.0,864.0,0.0,3,7,0,673.0,528490080,0.0,864,864,2,1,1,216,0,0,0,0,0,0,0,0,0,1,0,0,0
1893,75,60.0,19800,6,8,425.0,1836.0,0.0,5,7,2,836.0,905427030,0.0,1836,1836,3,1,1,684,0,0,0,1,0,0,0,0,0,0,0,0,0
1894,20,90.0,13339,6,6,65.0,1561.0,1.0,3,6,1,463.0,909425130,132.0,1561,0,2,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0
1895,60,65.0,8125,6,5,0.0,702.0,0.0,3,6,1,343.0,527164090,0.0,702,779,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,60,78.0,11419,7,7,699.0,699.0,1.0,3,6,1,410.0,535353240,0.0,801,726,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1897,60,72.0,7226,7,5,0.0,798.0,0.0,3,6,0,595.0,907262070,0.0,798,842,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,50,60.0,11100,5,6,1080.0,1080.0,1.0,4,7,1,253.0,905478220,0.0,1080,400,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1899,60,80.0,12435,7,5,361.0,963.0,0.0,3,7,1,564.0,907194020,172.0,963,829,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,20,57.0,6420,5,7,210.0,980.0,0.0,2,6,0,308.0,905475150,0.0,1148,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901,50,59.0,16466,5,7,0.0,816.0,0.0,3,8,0,300.0,908275280,0.0,872,521,1,1,1,121,265,0,0,1,0,0,0,0,0,0,0,0,0
1902,80,65.0,6285,6,6,504.0,960.0,1.0,3,7,1,528.0,908152060,0.0,1044,0,1,0,1,228,0,0,0,1,0,0,0,0,0,0,0,0,0
1903,20,71.0,9204,5,5,25.0,1144.0,1.0,3,6,0,336.0,535150280,0.0,1144,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1904,60,78.0,12011,8,5,956.0,1086.0,1.0,3,7,1,592.0,528344060,530.0,1086,838,2,1,1,208,374,0,0,0,0,0,1,0,0,0,0,0,0
1905,60,108.0,14774,9,5,0.0,1393.0,0.0,4,10,1,779.0,528328100,165.0,1422,1177,2,1,1,668,0,0,0,0,0,0,1,0,0,0,0,0,0
1906,60,0.0,11792,8,5,850.0,1008.0,0.0,4,9,1,632.0,527105130,188.0,1008,1275,2,1,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,50,60.0,8064,6,5,621.0,795.0,0.0,3,5,0,900.0,535450200,0.0,765,368,1,0,1,0,231,0,0,0,0,1,0,0,0,0,0,0,0
1908,120,50.0,7175,6,5,904.0,1398.0,1.0,2,5,0,542.0,531452080,0.0,1398,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,85,72.0,10820,5,7,535.0,782.0,1.0,2,4,0,576.0,905300010,153.0,810,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,120,34.0,5381,6,5,900.0,1306.0,1.0,1,5,1,624.0,528174060,135.0,1306,0,2,0,1,170,0,0,0,0,0,0,0,1,0,0,0,0,0
1911,45,50.0,5000,5,6,116.0,720.0,0.0,2,5,0,360.0,910201020,0.0,803,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1912,50,55.0,8674,5,6,910.0,910.0,1.0,3,6,0,308.0,903204030,0.0,910,525,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1913,20,85.0,13175,6,6,790.0,1542.0,1.0,3,7,2,500.0,527302110,119.0,2073,0,2,0,1,349,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,50,0.0,11275,6,7,297.0,854.0,0.0,3,7,1,432.0,909279080,480.0,1096,895,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,20,60.0,9600,4,7,442.0,1067.0,0.0,2,4,0,436.0,905202090,0.0,1067,0,2,0,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,50,120.0,9000,5,8,130.0,680.0,0.0,2,6,1,576.0,902201090,0.0,680,494,1,0,1,116,0,0,0,0,0,0,0,0,1,0,0,0,0
1917,20,74.0,9990,4,5,1383.0,1680.0,1.0,3,6,1,432.0,914476450,0.0,1689,0,2,0,1,428,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,50,50.0,6000,6,7,452.0,608.0,1.0,2,5,0,240.0,903226160,0.0,608,524,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1919,20,85.0,10533,6,6,773.0,1008.0,1.0,2,5,2,313.0,526302040,244.0,1024,0,1,0,1,0,280,0,0,0,0,1,0,0,0,0,0,0,0
